"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
30,"C","Primary_carbon","CC=C(C)C",1,962,987
0,"C","Alkylarylether","C",1,963,1013
12,"C","Aromatic","cco",2,963,1013
13,"C","Aromatic","cco",2,963,1013
14,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","cco",2,963,1013
0,"C","Primary_carbon, Secondary_carbon","CCCC",1,964,1002
1,"C","Primary_carbon, Secondary_carbon","CCCC",1,964,1002
2,"C","Secondary_carbon","CCCC",1,964,1002
3,"C","Secondary_carbon","CCCC",1,964,1002
18,"O","Ketone, Conjugated_double_bond","O",2,964,1002
19,"C","Secondary_carbon, Ketone, CH-acidic","CCCC",3,964,1002
20,"C","Secondary_carbon","CCCC",3,964,1002
21,"C","Primary_carbon, Secondary_carbon","CCCC",3,964,1002
22,"C","Primary_carbon, Secondary_carbon","CCCC",3,964,1002
28,"C","Alkylarylether","C",4,964,1002
6,"O","Ketone","O",1,965,1021
31,"O","Secondary_alcohol","O",2,965,1021
32,"O","Secondary_alcohol","O",3,965,1021
0,"C","Primary_carbon, Ketone, CH-acidic","C",1,969,1008
2,"O","Ketone, Conjugated_double_bond","O",2,969,1008
9,"O","Alkylarylether","CO",3,969,1008
10,"C","Alkylarylether","CO",3,969,1008
11,"O","Alkylarylether","CO",4,969,1008
12,"C","Alkylarylether","CO",4,969,1008
13,"O","Phenol","O",5,969,1008
0,"C","Primary_carbon, Ketone, CH-acidic","CC=O",1,971,1017
1,"C","Primary_carbon, Ketone","CC=O",1,971,1017
2,"O","Ketone","CC=O",1,971,1017
16,"C","Primary_carbon, Quaternary_carbon","C",2,971,1017
22,"O","Carboxylic_ester","CC(=O)O",3,971,1017
23,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",3,971,1017
24,"O","Carboxylic_ester","CC(=O)O",3,971,1017
25,"C","Primary_carbon, CH-acidic","CC(=O)O",3,971,1017
26,"O","Dialkylether, Heterocyclic, Epoxide","O",4,971,1017
8,"O","Acetal, Acetal_like, Heterocyclic","OCO",1,974,1014
9,"C","Acetal, Acetal_like","OCO",1,974,1014
10,"O","Acetal, Acetal_like, Heterocyclic","OCO",1,974,1014
12,"C","Alkene, Conjugated_double_bond","CC(=O)O",2,974,1014
13,"C","Carboxylic_acid, Conjugated_double_bond","CC(=O)O",2,974,1014
14,"O","Carboxylic_acid, Conjugated_double_bond","CC(=O)O",2,974,1014
15,"O","Carboxylic_acid","CC(=O)O",2,974,1014
2,"C","Quaternary_carbon, Alkene, Conjugated_double_bond","C=CC(C)=O",1,975,1017
3,"C","Alkene, Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,1017
4,"C","Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,1017
5,"O","Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,1017
6,"C","Alkene, Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,1017
15,"O","Ketone","O",2,975,1017
25,"O","Alkylarylether","CO",1,977,978
26,"C","Alkylarylether","CO",1,977,978
8,"O","Alkylarylether","CO",1,979,986
9,"C","Alkylarylether","CO",1,979,986
20,"O","Alkylarylether","CO",2,979,986
21,"C","Alkylarylether","CO",2,979,986
24,"O","Alkylarylether","CO",3,979,986
25,"C","Alkylarylether","CO",3,979,986
27,"O","Alkylarylether","CO",4,979,986
28,"C","Alkylarylether","CO",4,979,986
0,"C","Primary_carbon","CC",1,980,1013
1,"C","Primary_carbon, Alkene","CC",1,980,1013
4,"C","Tertiary_carbon, Alkene","C=C(C)C",2,980,1013
5,"C","Primary_carbon, Secondary_carbon, Alkene","C=C(C)C",2,980,1013
6,"C","Primary_carbon","C=C(C)C",2,980,1013
7,"C","Secondary_carbon","C=C(C)C",2,980,1013
13,"O","Lactam, Oxoarene, Conjugated_double_bond","O",3,980,1013
17,"N","Primary_aliph_amine","N",4,980,1013
0,"C","Primary_carbon, CH-acidic","CC=O",1,981,1021
1,"C","Primary_carbon, Carboxylic_ester","CC=O",1,981,1021
2,"O","Carboxylic_ester","CC=O",1,981,1021
0,"C","Primary_carbon, CH-acidic","CC(=O)O",1,983,1021
1,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",1,983,1021
2,"O","Carboxylic_ester","CC(=O)O",1,983,1021
3,"O","Carboxylic_ester","CC(=O)O",1,983,1021
28,"O","Ketone","O",2,983,1021
35,"O","Carboxylic_ester","CC(=O)O",3,983,1021
36,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",3,983,1021
37,"O","Carboxylic_ester","CC(=O)O",3,983,1021
38,"C","Primary_carbon, CH-acidic","CC(=O)O",3,983,1021
0,"C","Primary_carbon","CC=C(C)C",1,984,990
1,"C","Primary_carbon, Alkene","CC=C(C)C",1,984,990
2,"C","Alkene","CC=C(C)C",1,984,990
3,"C","Alkylarylether","CC=C(C)C",1,984,990
12,"O","Lactone, Oxoarene, Conjugated_double_bond","O",2,984,990
16,"O","Phenol","O",3,984,990
17,"C","Primary_carbon","CC=C(C)C",1,984,990
0,"C","Alkylarylether","CO",1,986,989
1,"O","Alkylarylether","CO",1,986,989
19,"O","Alkylarylether","CO",2,986,989
20,"C","Alkylarylether","CO",2,986,989
0,"C","Primary_carbon","CC=C(C)C",1,990,991
1,"C","Primary_carbon, Alkene","CC=C(C)C",1,990,991
2,"C","Secondary_carbon, Alkene","CC=C(C)C",1,990,991
3,"C","Secondary_carbon","CC=C(C)C",1,990,991
18,"C","Primary_carbon","CC=C(C)C",1,990,991
0,"C","Primary_carbon","CC=C(C)C",1,991,1009
1,"C","Primary_carbon, Alkene","CC=C(C)C",1,991,1009
2,"C","Secondary_carbon, Alkene","CC=C(C)C",1,991,1009
3,"C","Secondary_carbon","CC=C(C)C",1,991,1009
13,"C","Primary_carbon","C",2,991,1009
16,"O","Phenol","O",3,991,1009
17,"O","Alkylarylether","CO",4,991,1009
18,"C","Alkylarylether","CO",4,991,1009
19,"C","Primary_carbon","CC=C(C)C",1,991,1009
0,"C","Primary_carbon","CC=C(C)CO",1,993,995
1,"C","Primary_carbon, Alkene","CC=C(C)CO",1,993,995
2,"C","Secondary_carbon, Alkene","CC=C(C)CO",1,993,995
3,"C","Secondary_carbon","CC=C(C)CO",1,993,995
9,"C","Oxoarene, Aromatic, Conjugated_double_bond","Cc(o)cc=O",2,993,995
10,"O","Oxoarene, Conjugated_double_bond","Cc(o)cc=O",2,993,995
11,"C","Aromatic, Conjugated_double_bond","Cc(o)cc=O",2,993,995
12,"C","Primary_carbon, Aromatic, Conjugated_double_bond","Cc(o)cc=O",2,993,995
13,"C","Primary_carbon","Cc(o)cc=O",2,993,995
14,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","Cc(o)cc=O",2,993,995
17,"O","Alkylarylether, Heterocyclic","CC=C(C)CO",1,993,995
18,"C","Alkylarylether","CC=C(C)CO",1,993,995
0,"C",NA,"C=[N+](C)CC",1,995,1004
1,"N","Immonium, Heterocyclic, Conjugated_double_bond, Kation","C=[N+](C)CC",1,995,1004
2,"C","Conjugated_double_bond","C=[N+](C)CC",1,995,1004
5,"C","Secondary_carbon","C=[N+](C)CC",1,995,1004
6,"C","Secondary_carbon","C=[N+](C)CC",1,995,1004
13,"O","Acetal, Acetal_like, Heterocyclic","OCO",2,995,1004
14,"C","Acetal, Acetal_like","OCO",2,995,1004
15,"O","Acetal, Acetal_like, Heterocyclic","OCO",2,995,1004
0,"C","Primary_carbon","C=CC(C)(C)O",1,996,1004
1,"C","Primary_carbon, Alkylarylether","C=CC(C)(C)O",1,996,1004
2,"C","Primary_carbon","C=CC(C)(C)O",1,996,1004
3,"C","Alkene, Conjugated_double_bond","C=CC(C)(C)O",1,996,1004
4,"C","Alkene, Conjugated_double_bond","C=CC(C)(C)O",1,996,1004
8,"C","Aromatic, Conjugated_double_bond","ccc(=O)o",2,996,1004
9,"C","Lactone, Aromatic, Conjugated_double_bond","ccc(=O)o",2,996,1004
10,"C","Lactone, Oxoarene, Aromatic, Conjugated_double_bond","ccc(=O)o",2,996,1004
11,"O","Lactone, Oxoarene, Conjugated_double_bond","ccc(=O)o",2,996,1004
12,"O","Lactone, Hetero_O, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","ccc(=O)o",2,996,1004
16,"O","Alkylarylether, Heterocyclic","C=CC(C)(C)O",1,996,1004
20,"O","Phenol, 1,2-Diphenol","O",1,998,1001
6,"O","Phenol","O",1,1001,1012
18,"O","Phenol, 1,2-Diphenol","O",2,1001,1012
19,"O","Phenol, 1,2-Diphenol","O",3,1001,1012
20,"O","Tertiary_alcohol","O",4,1001,1012
0,"C","Alkylarylether","CO",1,1004,1008
1,"O","Alkylarylether","CO",1,1004,1008
8,"O","Alkylarylether","CO",2,1004,1008
9,"C","Alkylarylether","CO",2,1004,1008
10,"O","Alkylarylether","CO",3,1004,1008
11,"C","Alkylarylether","CO",3,1004,1008
12,"O","Phenol","O",4,1004,1008
21,"O","Phenol, 1,2-Diphenol","O",1,1006,1022
0,"C",NA,"CN",1,1008,1014
1,"N","Secondary_aliph_amine","CN",1,1008,1014
0,"C","Primary_carbon, Tertiary_carbon","CCCO",1,1012,1017
1,"C","Primary_carbon, Tertiary_carbon","CCCO",1,1012,1017
2,"C","Tertiary_carbon, Enolether","CCCO",1,1012,1017
3,"O","Enolether, Heterocyclic","CCCO",1,1012,1017
9,"O","Ketone, Conjugated_double_bond","O",2,1012,1017
17,"C","Primary_carbon, Quaternary_carbon","C",3,1012,1017
7,"O","Phenol","O",1,1015,1019
21,"O","Phenol","O",2,1015,1019
